row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
35,correct,You'd have to be nuts to trust your data to this device,neg,neg,0.696,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.7367 (SHAP contribution: 0.6355);
Base RoBERTa Pos = 0.0211 (SHAP contribution: 0.324);
Base RoBERTa Neu = 0.2422 (SHAP contribution: 0.0738);
Base NB Neu = 0.2439 (SHAP contribution: 0.064);
Base NB Pos = 0.1689 (SHAP contribution: 0.0402)","Base VADER Compound = 0.25 (SHAP contribution: -0.087);
Base VADER Pos = 0.212 (SHAP contribution: -0.0076);
Base VADER Neu = 0.641 (SHAP contribution: -0.0033)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Neu, Base NB Pos. The main opposing signal was Base VADER Compound."
39,correct,"Don't let this one pass you buy. Despite the height of the heel , it's extremely comfortable .I have this shoe in the black patent. It's a a buy you won't regret..",pos,pos,0.8051,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0093 (SHAP contribution: 0.8029);
Base RoBERTa Pos = 0.851 (SHAP contribution: 0.4888);
Base SVM Pos = 0.3684 (SHAP contribution: 0.1549);
Base RoBERTa Neu = 0.1398 (SHAP contribution: 0.0767);
Base SVM Neu = 0.2496 (SHAP contribution: 0.0381)","Base NB Neg = 0.5144 (SHAP contribution: -0.0769);
Base NB Pos = 0.234 (SHAP contribution: -0.0358);
Base VADER Pos = 0.114 (SHAP contribution: -0.0198);
Base SVM Neg = 0.382 (SHAP contribution: -0.0052)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base SVM Pos, Base RoBERTa Neu, Base SVM Neu. The main opposing signal was Base NB Neg."
40,correct,Item is cracked and unusable,neg,neg,0.8031,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.9073 (SHAP contribution: 0.6015);
Base RoBERTa Pos = 0.0106 (SHAP contribution: 0.3683);
Base VADER Compound = 0.0 (SHAP contribution: 0.1246);
Base RoBERTa Neu = 0.0821 (SHAP contribution: 0.073);
Base NB Neu = 0.2635 (SHAP contribution: 0.0491)","Base NB Pos = 0.2823 (SHAP contribution: -0.0048);
Base VADER Neg = 0.0 (SHAP contribution: -0.001)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Neu. The main opposing signal was Base NB Pos."
41,correct,"I like the color of the case but it is too tight for my phone (I have a 5s). It pushes on the volume buttons so that it goes up and down without me pressing them. It squeezes the phone so that the screen is popping out a bit from the backing. I also have trouble plugging it in, as the case does not entirely align with the area for the charger. I am hoping that it stretches over time and is not so tight after a few weeks.",neu,neu,0.524,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.4677 (SHAP contribution: 0.1444);
Base SVM Neu = 0.3845 (SHAP contribution: 0.1074);
Base RoBERTa Pos = 0.0501 (SHAP contribution: 0.0246);
Base NB Pos = 0.2091 (SHAP contribution: 0.0235);
Base RoBERTa Neg = 0.4822 (SHAP contribution: 0.02)","Base NB Neu = 0.5736 (SHAP contribution: -0.0256);
Base NB Neg = 0.2173 (SHAP contribution: -0.0253);
Base VADER Compound = 0.2617 (SHAP contribution: -0.0252);
Base VADER Pos = 0.074 (SHAP contribution: -0.0071);
Base SVM Neg = 0.278 (SHAP contribution: -0.0026)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base SVM Neu, Base RoBERTa Pos, Base NB Pos, Base RoBERTa Neg. The main opposing signal was Base NB Neu."
45,correct,"Seascape, an avalanche of human emotions,knits the calm hermit Ben and the hysteric drifter Tracy in an net where the must bear their souls and see if love exists past an abortion, earning for escape, and distance from hope. Beautiful dialogue including outstanding scene/monologue, or directoral work.",pos,pos,0.5734,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0222 (SHAP contribution: 0.6875);
Base RoBERTa Pos = 0.7026 (SHAP contribution: 0.2387);
Base SVM Pos = 0.3993 (SHAP contribution: 0.1688);
Base NB Neg = 0.2175 (SHAP contribution: 0.0443);
Base VADER Compound = 0.9584 (SHAP contribution: 0.0226)","Base RoBERTa Neu = 0.2752 (SHAP contribution: -0.1215);
Base NB Pos = 0.2328 (SHAP contribution: -0.0346);
Base SVM Neu = 0.3696 (SHAP contribution: -0.0218);
Base NB Neu = 0.5497 (SHAP contribution: -0.0069)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base SVM Pos, Base NB Neg, Base VADER Compound. The main opposing signal was Base RoBERTa Neu."
46,correct,this is a downgrade from mx610,neg,neg,0.7244,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.7654 (SHAP contribution: 0.5842);
Base RoBERTa Pos = 0.0133 (SHAP contribution: 0.3677);
Base VADER Compound = 0.0 (SHAP contribution: 0.1329);
Base RoBERTa Neu = 0.2214 (SHAP contribution: 0.073);
Base SVM Pos = 0.3125 (SHAP contribution: 0.0279)","Base NB Neg = 0.3314 (SHAP contribution: -0.0075);
Base NB Pos = 0.3319 (SHAP contribution: -0.0048);
Base SVM Neg = 0.3435 (SHAP contribution: -0.0034);
Base VADER Neg = 0.0 (SHAP contribution: -0.001)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base SVM Pos. The main opposing signal was Base NB Neg."
48,correct,It lasted one night. It was flimsy and super thin. Not worth it.,neg,neg,0.7282,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8642 (SHAP contribution: 0.642);
Base RoBERTa Pos = 0.0133 (SHAP contribution: 0.3879);
Base RoBERTa Neu = 0.1225 (SHAP contribution: 0.0738);
Base SVM Pos = 0.2661 (SHAP contribution: 0.0471);
Base SVM Neg = 0.4319 (SHAP contribution: 0.0082)","Base VADER Compound = 0.4997 (SHAP contribution: -0.1022);
Base NB Neu = 0.3661 (SHAP contribution: -0.0165);
Base VADER Pos = 0.235 (SHAP contribution: -0.0093);
Base NB Pos = 0.1937 (SHAP contribution: -0.0048);
Base VADER Neu = 0.664 (SHAP contribution: -0.0033)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base SVM Pos, Base SVM Neg. The main opposing signal was Base VADER Compound."
50,correct,"Few months ago, our U.S history teacher advice us to buy this book and i got the last one, on the last minute. When I began read the book, it doesnt have enough ""entertainment"" but in few chapters later, I just notice that some part(maybe all) occured during the historical action a that time. What I mostly enjoyed is that when I read in this book, i learning more often and gave me a head start, because were in the part about the Spanish American War at class. I already finished the book a month ago and i enjoyed it alot. I recommended to the reader who like history or a student that needs more backup at history.",pos,pos,0.7576,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0074 (SHAP contribution: 0.7908);
Base RoBERTa Pos = 0.8718 (SHAP contribution: 0.4807);
Base SVM Pos = 0.4513 (SHAP contribution: 0.1574);
Base RoBERTa Neu = 0.1208 (SHAP contribution: 0.0818);
Base VADER Compound = 0.8402 (SHAP contribution: 0.0161)","Base NB Neg = 0.6002 (SHAP contribution: -0.0797);
Base NB Pos = 0.1714 (SHAP contribution: -0.0548);
Base SVM Neu = 0.3614 (SHAP contribution: -0.0253);
Base VADER Pos = 0.12 (SHAP contribution: -0.0182);
Base VADER Neg = 0.045 (SHAP contribution: -0.0043)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base SVM Pos, Base RoBERTa Neu, Base VADER Compound. The main opposing signal was Base NB Neg."
51,correct,"I got this as a replacement for my first Nexus case that had the magnets come loose. This one does have a sturdy magnet and clasp that won't come loose, but the cover is rather loose fitting and doesn't fold into a stand very well. I got the white case that looked great at first, but it gets dirty quickly and is hard to clean. I tried rubbing alcohol but that dulled the finish.",neg,neg,0.6301,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.694 (SHAP contribution: 0.5779);
Base RoBERTa Pos = 0.024 (SHAP contribution: 0.3016);
Base VADER Compound = 0.0873 (SHAP contribution: 0.1035);
Base RoBERTa Neu = 0.282 (SHAP contribution: 0.0645);
Base SVM Pos = 0.1461 (SHAP contribution: 0.0396)","Base NB Neu = 0.5602 (SHAP contribution: -0.0897);
Base VADER Pos = 0.143 (SHAP contribution: -0.0107);
Base NB Neg = 0.2424 (SHAP contribution: -0.0075);
Base SVM Neu = 0.5628 (SHAP contribution: -0.0067);
Base NB Pos = 0.1974 (SHAP contribution: -0.0048)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base SVM Pos. The main opposing signal was Base NB Neu."
52,correct,Says it's for a toddler but this hat was huge,neu,neu,0.6065,Base SVM Neu,RoBERTa,"Base SVM Neu = 0.3745 (SHAP contribution: 0.1611);
Base RoBERTa Neu = 0.5522 (SHAP contribution: 0.1465);
Base NB Neu = 0.4135 (SHAP contribution: 0.1092);
Base RoBERTa Pos = 0.3317 (SHAP contribution: 0.034);
Base RoBERTa Neg = 0.1161 (SHAP contribution: 0.0335)","Base VADER Neg = 0.0 (SHAP contribution: -0.0244);
Base VADER Compound = 0.4497 (SHAP contribution: -0.022)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base SVM Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base SVM Neu, Base RoBERTa Neu, Base NB Neu, Base RoBERTa Pos, Base RoBERTa Neg. The main opposing signal was Base VADER Neg."
53,correct,"The second novel in this series does not disappoint. We are presented with another cozy mystery, in which the characters and life in Botswana play a much more prominent role than the case itself. In most cases, I would say that this is a drawback, but McCall Smith's writing is so good, that the reader finds himself happily devouring the pages and learning about Mma Ramotswe and her entourage.Not only do we get a depiction of culture in Botswana, we get this through the colorful commentary of the characters. When I read lines like """"old Botswana morality, as everybody knew, was so plainly right"" I can't help it but break a smile. The dialogues are truly priceless, and even the thoughts of some characters, such as the evil and conniving maid of Ramotswe's fiance, are truly entertaining.Like I mentioned, there is not much emphasis on the couple of cases in which the No. 1 Ladies' Detective Agency is focusing on, but this is fine. The part that does bother me a little though, and is the reason why I am giving it 4 stars instead of 5, is that the main character reaches conclusions without us having any idea of what the reasoning was. For example, she decides someone is a bad person by looking at a picture, or she gets a clear profile of family and work of a woman she meets just by looking at her and what she is carrying. But we never know how she determined this, which is frustrating. I much rather have the logic described similar to what we get with Sherlock Holmes. Anyway, a small defect that overall does not invalidate the great appeal of this book.",pos,pos,0.6763,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0109 (SHAP contribution: 0.6756);
Base RoBERTa Pos = 0.8276 (SHAP contribution: 0.4168);
Base RoBERTa Neu = 0.1615 (SHAP contribution: 0.0726);
Base NB Neg = 0.2172 (SHAP contribution: 0.042);
Base SVM Neg = 0.0889 (SHAP contribution: 0.02)","Base SVM Neu = 0.5701 (SHAP contribution: -0.1062);
Base SVM Pos = 0.341 (SHAP contribution: -0.0714);
Base NB Pos = 0.1981 (SHAP contribution: -0.0523);
Base VADER Neg = 0.098 (SHAP contribution: -0.0247);
Base VADER Pos = 0.139 (SHAP contribution: -0.0098)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Neg, Base SVM Neg. The main opposing signal was Base SVM Neu."
54,correct,If your looking for a long dress that is comfortable and different this is the one.,pos,pos,0.6193,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0073 (SHAP contribution: 0.7383);
Base RoBERTa Pos = 0.7297 (SHAP contribution: 0.2378);
Base NB Pos = 0.5701 (SHAP contribution: 0.06);
Base NB Neg = 0.1806 (SHAP contribution: 0.0532);
Base VADER Compound = 0.5106 (SHAP contribution: 0.0176)","Base RoBERTa Neu = 0.263 (SHAP contribution: -0.1207);
Base SVM Pos = 0.3417 (SHAP contribution: -0.0757);
Base SVM Neu = 0.384 (SHAP contribution: -0.0392)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base NB Neg, Base VADER Compound. The main opposing signal was Base RoBERTa Neu."
57,correct,Good affordable laptop ram option,pos,pos,0.7399,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0082 (SHAP contribution: 0.8043);
Base RoBERTa Pos = 0.8202 (SHAP contribution: 0.4188);
Base RoBERTa Neu = 0.1715 (SHAP contribution: 0.0326);
Base SVM Neu = 0.3378 (SHAP contribution: 0.0302);
Base VADER Pos = 0.42 (SHAP contribution: 0.0273)","Base SVM Pos = 0.3374 (SHAP contribution: -0.085);
Base NB Pos = 0.2717 (SHAP contribution: -0.0339);
Base SVM Neg = 0.3248 (SHAP contribution: -0.0025)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base SVM Neu, Base VADER Pos. The main opposing signal was Base SVM Pos."
58,correct,Nice but thought it was more wide neck opening. Nice soft fabric.,neu,neu,0.562,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.3786 (SHAP contribution: 0.1819);
Base SVM Neu = 0.3681 (SHAP contribution: 0.1501);
Base VADER Compound = 0.6808 (SHAP contribution: 0.1214);
Base NB Neu = 0.4711 (SHAP contribution: 0.1085);
Base NB Pos = 0.2443 (SHAP contribution: 0.0488)",Base VADER Neg = 0.0 (SHAP contribution: -0.0244),"The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base SVM Neu, Base VADER Compound, Base NB Neu, Base NB Pos. The main opposing signal was Base VADER Neg."
59,correct,This is not on Charter's list even though the description said so.,neg,neg,0.6019,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0173 (SHAP contribution: 0.333);
Base RoBERTa Neg = 0.5772 (SHAP contribution: 0.2457);
Base VADER Compound = 0.0 (SHAP contribution: 0.1707);
Base SVM Pos = 0.2732 (SHAP contribution: 0.0354);
Base VADER Pos = 0.0 (SHAP contribution: 0.0256)","Base RoBERTa Neu = 0.4055 (SHAP contribution: -0.0787);
Base NB Neu = 0.4766 (SHAP contribution: -0.0719);
Base NB Neg = 0.3245 (SHAP contribution: -0.0075);
Base NB Pos = 0.199 (SHAP contribution: -0.0048);
Base VADER Neg = 0.0 (SHAP contribution: -0.001)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Compound, Base SVM Pos, Base VADER Pos. The main opposing signal was Base RoBERTa Neu."
60,correct,"Maybe I'm not imaginative, but most of the things this book offers are decorative items, not functional items. And they're not particularly attractive or interesting decorative items. A knitted pint glass? What FOR? I don't mind the occasional tchotchky, but these items are both silly and useless, as far as I'm concerned. There are two exceptions, a cute nightgown designed in the style of a twenties flapper dress, and a pair of ear muffs made of knitted fried eggs. If you like this kind of thing, and I don't know anyone who does, or if you like to knit and want to punish everyone you know with presents they'll hate, this is the book for you. Otherwise, stay far, far away.",neg,neg,0.722,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.7105 (SHAP contribution: 0.611);
Base RoBERTa Pos = 0.0241 (SHAP contribution: 0.3072);
Base VADER Compound = -0.4764 (SHAP contribution: 0.1249);
Base RoBERTa Neu = 0.2653 (SHAP contribution: 0.073);
Base NB Neu = 0.2371 (SHAP contribution: 0.0536)","Base VADER Pos = 0.125 (SHAP contribution: -0.0076);
Base NB Neg = 0.1988 (SHAP contribution: -0.0075);
Base SVM Neu = 0.4792 (SHAP contribution: -0.0067);
Base NB Pos = 0.5641 (SHAP contribution: -0.0048);
Base VADER Neu = 0.754 (SHAP contribution: -0.0033)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Neu. The main opposing signal was Base VADER Pos."
62,correct,"When I first read this book I thought it was interesting but it sure didn't go with what I remembered from the Bible. In my Bible study groups we had not covered Revelations that much, so I had to go look up a few things. I discovered that many of the evangelists use a Bible written by a man named Scofield. He came from a dubious background. Look him up on the internet. While in prison for forgery, he converted to Christianity, of the Darbyite influence. Anyway, he ended up writing a Bible using his interpretations of what it meant, so of course, then he has changed it to his liking.But what the authors are saying is that we, believers in Jesus, will receive this Rapture they are talking about instead of going through the tribulations, but the original Bible does not say this. So I am wondering, if Armegeddon comes, and the Christians who believe what the authors are preaching, when they don't receive this Rapture when promised, will that make them turn away from God? Is this more a Satanic than a Christian book? I don't know, but I would suggest that before you take it as gospel, that you should look a little deeper. Jesus warned of us the false prophets. One thing good about the book is that it does make one want to get right with God. You might want to read the book ""Forcing God's Hands..."" by Grace Halsell, she has written a book explaining how this evangelical belief started and what it means and it is truly scary for the people of this world.",neu,neu,0.4985,Base SVM Neu,RoBERTa,"Base SVM Neu = 0.5538 (SHAP contribution: 0.1611);
Base RoBERTa Neu = 0.5831 (SHAP contribution: 0.1574);
Base VADER Compound = 0.9513 (SHAP contribution: 0.1045);
Base NB Pos = 0.3479 (SHAP contribution: 0.038);
Base NB Neg = 0.411 (SHAP contribution: 0.0311)",Base NB Neu = 0.2411 (SHAP contribution: -0.1683),"The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base SVM Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base SVM Neu, Base RoBERTa Neu, Base VADER Compound, Base NB Pos, Base NB Neg. The main opposing signal was Base NB Neu."
64,correct,"Great for DVD's, but bad for Wi-Fi",neg,neg,0.5016,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.5154 (SHAP contribution: 0.2042);
Base VADER Compound = -0.4939 (SHAP contribution: 0.1785);
Base RoBERTa Pos = 0.0693 (SHAP contribution: 0.1107);
Base NB Neu = 0.3074 (SHAP contribution: 0.0369);
Base VADER Neg = 0.386 (SHAP contribution: 0.0204)","Base SVM Pos = 0.3563 (SHAP contribution: -0.1001);
Base RoBERTa Neu = 0.4153 (SHAP contribution: -0.0835);
Base VADER Pos = 0.207 (SHAP contribution: -0.0129);
Base NB Neg = 0.2442 (SHAP contribution: -0.0063);
Base NB Pos = 0.4484 (SHAP contribution: -0.0048)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base NB Neu, Base VADER Neg. The main opposing signal was Base SVM Pos."
66,correct,"Awful book! I like some of Alexandra Raife's books, but this one is awful. First there is the tease that is hinted at but not revealed. Just tell us, for pity's sake, so we can understand what is going on! Then the main male character is so unlikable that you keep hoping someone will show up who is really worth caring about. When I think of some of this author's other books, it's difficult to believe that this was even penned by her. The bad language and emotional shifts are excessive, and I don't care for the ""sex for fun with no commitment"" attitude. ""We'll just have sex and nobody will get hurt!"" What is that??? ""I want to see your naked body and make love to IT???????????????????"" A huge disappointment and I can't believe an author like Mary Stewart who has recommended this author has read this particular book.",neg,neg,0.751,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.9273 (SHAP contribution: 0.6639);
Base RoBERTa Pos = 0.0057 (SHAP contribution: 0.3821);
Base RoBERTa Neu = 0.067 (SHAP contribution: 0.0738);
Base NB Neu = 0.2312 (SHAP contribution: 0.0652);
Base SVM Pos = 0.2358 (SHAP contribution: 0.0459)","Base VADER Compound = 0.9109 (SHAP contribution: -0.1024);
Base NB Neg = 0.1756 (SHAP contribution: -0.0075);
Base SVM Neu = 0.4685 (SHAP contribution: -0.0067);
Base VADER Pos = 0.208 (SHAP contribution: -0.0062);
Base NB Pos = 0.5932 (SHAP contribution: -0.0048)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Neu, Base SVM Pos. The main opposing signal was Base VADER Compound."
67,correct,"I didn't really care for this book at all, the plot was a little too far fetched. I didn't like Anne at all, she was too vain, obsessed with being queen and just too full of herself for my liking.I liked Horatio the best but even his character could have had a little more depth to him.I only gave this book two stars for the Monkey. If you still want to read this book, I would suggest the library.",neg,neg,0.5058,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.6004 (SHAP contribution: 0.2423);
Base VADER Compound = 0.0574 (SHAP contribution: 0.1746);
Base RoBERTa Pos = 0.0364 (SHAP contribution: 0.1042);
Base SVM Pos = 0.3295 (SHAP contribution: 0.054);
Base VADER Pos = 0.075 (SHAP contribution: 0.0164)","Base NB Neu = 0.5769 (SHAP contribution: -0.0821);
Base RoBERTa Neu = 0.3632 (SHAP contribution: -0.0787);
Base NB Neg = 0.2216 (SHAP contribution: -0.0092);
Base NB Pos = 0.2015 (SHAP contribution: -0.0048);
Base VADER Neu = 0.841 (SHAP contribution: -0.0033)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base SVM Pos, Base VADER Pos. The main opposing signal was Base NB Neu."
68,correct,"This is not a story. Rather it is a collection of stories about semi-related events occurring over a period of about 50 years, which in and of itself would not be such a bad thing, but East of Eden is so long! The style of Steinbeck's prose is erratic at best which, again, wouldn't be so unpleasant if East of Eden weren't trying to pass itself off as a novel. The basis of the story's symbolism is evident from the first chapter, but Steinbeck doesn't stop there. He hammers his message home with a three ton sledgehammer that is about as subtle as a train wreck. For example, each generation in East of Eden has a Cain character and an Abel character, and Steinbeck dives relatively deep when he begins the name of the corresponding characters with a ""C"" and an ""A"". That seems to be the limit of his subtlety as this bludgeoning draws slowly out over the torturous course of over seven hundred pages, finally grinding to a leadenly melodramatic finish. And yet, at the end of this gruelling road, the message is still frustratingly vague. The reader has suffered for nothing. The sporadic insertion of episodes totally unrelated to the rest of the book is reminiscent of bits of trash floating in a river of sludge from some factory's drain pipe. John Steinbeck is that factory, and in East of Eden he pumps out page after page of superficial writing. As Steinbeck would, were he writing this review, extend the metaphor beyond its use, one might even consider East of Eden a waste product from the creation of masterpieces such as The Grapes of Wrath and Tortilla Flat.I see that East of Eden might contain a modicum of interest for students of Steinbeck (I myself have researched the man and used this book to defend a thesis), but someone looking to become acquainted for the first time with the power that Steinbeck can wield would be better served by The Red Pony or one of the afore-mentioned alternatives.",neu,neu,0.4988,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.6307 (SHAP contribution: 0.1375);
Base SVM Neu = 0.4901 (SHAP contribution: 0.1107);
Base RoBERTa Pos = 0.1277 (SHAP contribution: 0.0288);
Base RoBERTa Neg = 0.2416 (SHAP contribution: 0.0253);
Base NB Pos = 0.1981 (SHAP contribution: 0.0219)","Base VADER Compound = 0.1561 (SHAP contribution: -0.0314);
Base NB Neg = 0.2172 (SHAP contribution: -0.0253);
Base NB Neu = 0.5846 (SHAP contribution: -0.0195);
Base VADER Pos = 0.083 (SHAP contribution: -0.0048)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base SVM Neu, Base RoBERTa Pos, Base RoBERTa Neg, Base NB Pos. The main opposing signal was Base VADER Compound."
71,correct,"For both my girls, we needed to size-up.",neu,neu,0.4781,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.7386 (SHAP contribution: 0.1332);
Base NB Neu = 0.3609 (SHAP contribution: 0.0672);
Base SVM Neu = 0.3588 (SHAP contribution: 0.062);
Base RoBERTa Neg = 0.1074 (SHAP contribution: 0.0295);
Base RoBERTa Pos = 0.1539 (SHAP contribution: 0.0242)","Base VADER Compound = 0.0 (SHAP contribution: -0.0825);
Base VADER Neu = 1.0 (SHAP contribution: -0.0559);
Base VADER Pos = 0.0 (SHAP contribution: -0.0283);
Base VADER Neg = 0.0 (SHAP contribution: -0.0216);
Base SVM Pos = 0.3222 (SHAP contribution: -0.0026)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base NB Neu, Base SVM Neu, Base RoBERTa Neg, Base RoBERTa Pos. The main opposing signal was Base VADER Compound."
74,correct,She really likes it.,pos,pos,0.577,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0198 (SHAP contribution: 0.7378);
Base RoBERTa Pos = 0.6788 (SHAP contribution: 0.2042);
Base NB Pos = 0.365 (SHAP contribution: 0.0396);
Base SVM Neu = 0.3304 (SHAP contribution: 0.0319);
Base NB Neg = 0.2784 (SHAP contribution: 0.0237)","Base RoBERTa Neu = 0.3014 (SHAP contribution: -0.1459);
Base SVM Pos = 0.3351 (SHAP contribution: -0.0909);
Base SVM Neg = 0.3346 (SHAP contribution: -0.0025)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base SVM Neu, Base NB Neg. The main opposing signal was Base RoBERTa Neu."
