row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
86,wrong,Cute but not look good on me and little small,neu,neg,0.5722,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6748 (SHAP contribution: 0.518);
Enhanced RoBERTa Pos = 0.0312 (SHAP contribution: 0.234);
Enhanced VADER Compound = -0.2753 (SHAP contribution: 0.1493);
Enhanced RoBERTa Neu = 0.294 (SHAP contribution: 0.0947);
Enhanced SVM Pos = 0.1516 (SHAP contribution: 0.0346)","Enhanced VADER Pos = 0.153 (SHAP contribution: -0.0721);
Enhanced NB Neu = 0.7231 (SHAP contribution: -0.033);
Enhanced SVM Neg = 0.129 (SHAP contribution: -0.0228);
Enhanced VADER Neu = 0.61 (SHAP contribution: -0.0098)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced SVM Pos. The main opposing signal was Enhanced VADER Pos."
88,wrong,Work for our PS4 but are fragile.,neg,neu,0.4287,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.5562 (SHAP contribution: 0.1843);
Meta Contrast Count = 1.0 (SHAP contribution: 0.0992);
Meta Has Contrast = 1.0 (SHAP contribution: 0.0138);
Enhanced NB Neg = 0.2266 (SHAP contribution: 0.0136);
Enhanced RoBERTa Neg = 0.3666 (SHAP contribution: 0.0122)","Enhanced SVM Neu = 0.3409 (SHAP contribution: -0.0282);
Enhanced NB Neu = 0.3219 (SHAP contribution: -0.0175);
Enhanced VADER Compound = -0.5719 (SHAP contribution: -0.0103);
Enhanced VADER Neg = 0.381 (SHAP contribution: -0.0078);
Enhanced NB Pos = 0.4516 (SHAP contribution: -0.0061)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Meta Has Contrast, Enhanced NB Neg, Enhanced RoBERTa Neg. The main opposing signal was Enhanced SVM Neu."
94,wrong,"Decent quality for tracking, they work",neu,pos,0.5135,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.013 (SHAP contribution: 0.8291);
Enhanced RoBERTa Pos = 0.7627 (SHAP contribution: 0.1777);
Enhanced SVM Neu = 0.3626 (SHAP contribution: 0.0361);
Meta Contrast Count = 0.0 (SHAP contribution: 0.0077);
Enhanced VADER Neg = 0.0 (SHAP contribution: 0.0076)","Enhanced VADER Compound = 0.0 (SHAP contribution: -0.1295);
Enhanced RoBERTa Neu = 0.2244 (SHAP contribution: -0.107);
Enhanced SVM Pos = 0.2571 (SHAP contribution: -0.094);
Enhanced NB Pos = 0.2535 (SHAP contribution: -0.0327);
Enhanced NB Neg = 0.4723 (SHAP contribution: -0.0148)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Neu, Meta Contrast Count, Enhanced VADER Neg. The main opposing signal was Enhanced VADER Compound."
97,wrong,"chain isn't the best ""fake"" quality but the charm is cute and unique. I just put it on another one of my chains.",pos,neu,0.596,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4468 (SHAP contribution: 0.2362);
Meta Contrast Count = 1.0 (SHAP contribution: 0.103);
Enhanced SVM Neu = 0.3703 (SHAP contribution: 0.0458);
Enhanced NB Neu = 0.4509 (SHAP contribution: 0.0457);
Enhanced VADER Neg = 0.076 (SHAP contribution: 0.0314)","Enhanced VADER Pos = 0.263 (SHAP contribution: -0.0027);
Enhanced SVM Neg = 0.358 (SHAP contribution: -0.001);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced SVM Neu, Enhanced NB Neu, Enhanced VADER Neg. The main opposing signal was Enhanced VADER Pos."
100,wrong,The pattern is not the same as the model! But the bathing suit is still cute. Fits pretty well and has padding that can be removed. I got a small and I weigh 125 pounds I'm 57 and I'm at 32A,neg,neu,0.5549,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4603 (SHAP contribution: 0.2298);
Meta Contrast Count = 1.0 (SHAP contribution: 0.1402);
Enhanced NB Pos = 0.2601 (SHAP contribution: 0.0408);
Enhanced NB Neu = 0.3855 (SHAP contribution: 0.0385);
Meta Has Contrast = 1.0 (SHAP contribution: 0.0252)","Enhanced SVM Neu = 0.307 (SHAP contribution: -0.0497);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0077);
Enhanced NB Neg = 0.3544 (SHAP contribution: -0.0022);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced NB Pos, Enhanced NB Neu, Meta Has Contrast. The main opposing signal was Enhanced SVM Neu."
101,wrong,Fahrenheit 451 was a disappointing book for a reader who is not an avid science fiction lover. This book is very difficult to read. The correctors a sometimes very confusing to understand. The setting is also very hard to have a visual picture. Although the plot is very good the way that it is described is hard to understand. I think if you are a science fiction lover that you would like this book. But if you sometimes like to read science fiction you will not like this because you have to be a huge science fiction lover to like this. I also think you need to be above the 6th grade or a very advanced reader.,neg,neu,0.6061,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4042 (SHAP contribution: 0.2294);
Meta Contrast Count = 2.0 (SHAP contribution: 0.1335);
Enhanced SVM Neu = 0.3669 (SHAP contribution: 0.0373);
Enhanced NB Neu = 0.36 (SHAP contribution: 0.0311);
Enhanced VADER Neg = 0.074 (SHAP contribution: 0.0303)","Meta Intensifier Count = 5.0 (SHAP contribution: -0.019);
Enhanced RoBERTa Pos = 0.0489 (SHAP contribution: -0.0079);
Enhanced NB Pos = 0.3079 (SHAP contribution: -0.002);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced SVM Neu, Enhanced NB Neu, Enhanced VADER Neg. The main opposing signal was Meta Intensifier Count."
104,wrong,This is a must read for any followers of Machiavellian prince apples. Prawns and other Wannabees may discover knew uses for ancient manipulative Phycodian garble de spooks. Dat auld white majick sin four skin. Hal Zwingi,neg,pos,0.4323,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0804 (SHAP contribution: 0.2066);
Enhanced RoBERTa Neu = 0.5263 (SHAP contribution: 0.0759);
Enhanced SVM Neg = 0.1256 (SHAP contribution: 0.0647);
Enhanced SVM Pos = 0.5484 (SHAP contribution: 0.0553);
Enhanced SVM Neu = 0.326 (SHAP contribution: 0.0379)","Enhanced VADER Compound = -0.5574 (SHAP contribution: -0.0889);
Enhanced VADER Pos = 0.0 (SHAP contribution: -0.0152);
Enhanced VADER Neg = 0.096 (SHAP contribution: -0.0102);
Meta Negator Count = 0.0 (SHAP contribution: -0.0003);
Enhanced NB Neg = 0.2295 (SHAP contribution: -0.0001)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Neu, Enhanced SVM Neg, Enhanced SVM Pos, Enhanced SVM Neu. The main opposing signal was Enhanced VADER Compound."
105,wrong,It was suppose to be Prime but it took 3 weeks to get here!! I did not like it one bit! The size ran small!!,neu,neg,0.7559,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.9151 (SHAP contribution: 0.5203);
Enhanced RoBERTa Pos = 0.0079 (SHAP contribution: 0.3181);
Enhanced VADER Compound = -0.8192 (SHAP contribution: 0.1467);
Enhanced RoBERTa Neu = 0.077 (SHAP contribution: 0.0975);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.0811)","Enhanced VADER Neu = 0.726 (SHAP contribution: -0.0098);
Enhanced SVM Neu = 0.3978 (SHAP contribution: -0.0008)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced VADER Pos. The main opposing signal was Enhanced VADER Neu."
107,wrong,L was way too small and XL way too big?,neu,neg,0.7354,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6451 (SHAP contribution: 0.5161);
Enhanced RoBERTa Pos = 0.0198 (SHAP contribution: 0.3174);
Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1523);
Enhanced RoBERTa Neu = 0.335 (SHAP contribution: 0.1005);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.0844)","Enhanced NB Neu = 0.4017 (SHAP contribution: -0.0088);
Enhanced SVM Neu = 0.3762 (SHAP contribution: -0.0008);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0007);
Enhanced NB Pos = 0.275 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced VADER Pos. The main opposing signal was Enhanced NB Neu."
109,wrong,"Have read a good third of the book so far. Story is usually fine and moves right along, is humorous at times even--which is o.k.; the thing that bugs this reader is the fact the author seems to slow things down now and then whenever he attempts to cram his political views down the reader's throat. I don't mind messages in small doses, but to stop your narrative and get on a soap box and start preaching is just plain stupid and bothersome and does not work. Rocky is a good word to describe this tale. On the other hand, I loved Cottonpickers. Your money, your choice.",neu,neg,0.6181,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.7534 (SHAP contribution: 0.532);
Enhanced RoBERTa Pos = 0.0198 (SHAP contribution: 0.3102);
Enhanced RoBERTa Neu = 0.2268 (SHAP contribution: 0.0953);
Enhanced VADER Compound = 0.128 (SHAP contribution: 0.0483);
Enhanced SVM Pos = 0.0878 (SHAP contribution: 0.0256)","Enhanced VADER Pos = 0.149 (SHAP contribution: -0.0657);
Enhanced NB Neu = 0.4215 (SHAP contribution: -0.0165);
Enhanced VADER Neu = 0.721 (SHAP contribution: -0.0098);
Enhanced SVM Neu = 0.4294 (SHAP contribution: -0.0008)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Enhanced VADER Compound, Enhanced SVM Pos. The main opposing signal was Enhanced VADER Pos."
116,wrong,Unable to install with Windows 7,neu,neg,0.7503,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.7681 (SHAP contribution: 0.5184);
Enhanced RoBERTa Pos = 0.0141 (SHAP contribution: 0.3253);
Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1566);
Enhanced RoBERTa Neu = 0.2178 (SHAP contribution: 0.0945);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.0872)","Enhanced SVM Pos = 0.483 (SHAP contribution: -0.0295);
Enhanced SVM Neg = 0.2764 (SHAP contribution: -0.0231);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0008);
Enhanced NB Pos = 0.3459 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced VADER Pos. The main opposing signal was Enhanced SVM Pos."
118,wrong,"We used this book in x-ray technology school and in preparation for the CT exam. The images are alright, although some of them are not the best quality. Also, by the time you get to the point of learning cross sectional anatomy you should have a deep knowledge of human anatomy, so I really don't see why the writer wasted so much useful space by writing about structure and physiology. I also didn't like the labeling, because instead of using numbers like most books do, they used abbreviations... kind of a give-away if you try to practice.",neu,neg,0.6791,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.7823 (SHAP contribution: 0.52);
Enhanced RoBERTa Pos = 0.011 (SHAP contribution: 0.3287);
Enhanced VADER Compound = -0.6183 (SHAP contribution: 0.149);
Enhanced RoBERTa Neu = 0.2067 (SHAP contribution: 0.0904);
Enhanced NB Neu = 0.2399 (SHAP contribution: 0.0071)","Enhanced SVM Pos = 0.3161 (SHAP contribution: -0.0334);
Enhanced SVM Neg = 0.2429 (SHAP contribution: -0.0228);
Enhanced VADER Neu = 0.822 (SHAP contribution: -0.01);
Enhanced SVM Neu = 0.441 (SHAP contribution: -0.0008);
Enhanced NB Pos = 0.1571 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced NB Neu. The main opposing signal was Enhanced SVM Pos."
119,wrong,This product looks very nice and I liked it until I put it on. I also notice some embedded images in the dress as well. I would show a picture but I could not put my arm in it.,neg,pos,0.49,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0533 (SHAP contribution: 0.4083);
Enhanced RoBERTa Pos = 0.6241 (SHAP contribution: 0.1674);
Enhanced SVM Pos = 0.5406 (SHAP contribution: 0.0672);
Enhanced SVM Neg = 0.1869 (SHAP contribution: 0.0644);
Enhanced SVM Neu = 0.2725 (SHAP contribution: 0.0451)","Enhanced RoBERTa Neu = 0.3226 (SHAP contribution: -0.1163);
Enhanced NB Pos = 0.2856 (SHAP contribution: -0.0264);
Meta Negator Count = 1.0 (SHAP contribution: -0.0004)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced SVM Neg, Enhanced SVM Neu. The main opposing signal was Enhanced RoBERTa Neu."
120,wrong,It broke butterfly came off,neg,neu,0.4435,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.5407 (SHAP contribution: 0.1608);
Enhanced SVM Neu = 0.541 (SHAP contribution: 0.0889);
Enhanced VADER Neg = 0.412 (SHAP contribution: 0.0453);
Enhanced NB Neu = 0.3917 (SHAP contribution: 0.0392);
Enhanced NB Pos = 0.1993 (SHAP contribution: 0.037)","Meta Contrast Count = 0.0 (SHAP contribution: -0.1209);
Enhanced VADER Compound = -0.4215 (SHAP contribution: -0.0259);
Meta Has Contrast = 0.0 (SHAP contribution: -0.0163);
Enhanced RoBERTa Pos = 0.0432 (SHAP contribution: -0.0069);
Enhanced VADER Pos = 0.0 (SHAP contribution: -0.0033)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced VADER Neg, Enhanced NB Neu, Enhanced NB Pos. The main opposing signal was Meta Contrast Count."
122,wrong,"These are very comfortable, but after a couple of washes, it's a bit looser.",pos,neu,0.5764,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.5466 (SHAP contribution: 0.2222);
Meta Contrast Count = 1.0 (SHAP contribution: 0.1439);
Enhanced SVM Neu = 0.412 (SHAP contribution: 0.0771);
Enhanced NB Neu = 0.4978 (SHAP contribution: 0.044);
Enhanced RoBERTa Neg = 0.0702 (SHAP contribution: 0.0273)","Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0061);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced SVM Neu, Enhanced NB Neu, Enhanced RoBERTa Neg. The main opposing signal was Enhanced VADER Neg."
127,wrong,Nice head sett,pos,neu,0.4613,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.3955 (SHAP contribution: 0.1772);
Enhanced SVM Neu = 0.3936 (SHAP contribution: 0.0902);
Enhanced NB Pos = 0.2234 (SHAP contribution: 0.0426);
Enhanced NB Neu = 0.4232 (SHAP contribution: 0.0389);
Enhanced RoBERTa Neg = 0.0725 (SHAP contribution: 0.0234)","Meta Contrast Count = 0.0 (SHAP contribution: -0.1718);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0553);
Meta Has Contrast = 0.0 (SHAP contribution: -0.0308);
Enhanced VADER Neu = 0.417 (SHAP contribution: -0.0054);
Enhanced VADER Pos = 0.583 (SHAP contribution: -0.0049)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced NB Pos, Enhanced NB Neu, Enhanced RoBERTa Neg. The main opposing signal was Meta Contrast Count."
128,wrong,"Do not buy if you have a Mac with the latest MacOS, as it has issue with its current driver. I am still waiting for an update.",neu,neg,0.797,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.785 (SHAP contribution: 0.5229);
Enhanced RoBERTa Pos = 0.013 (SHAP contribution: 0.3287);
Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1549);
Enhanced RoBERTa Neu = 0.202 (SHAP contribution: 0.0994);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.0872)","Enhanced SVM Pos = 0.3557 (SHAP contribution: -0.0295);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0007);
Enhanced NB Pos = 0.3549 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced VADER Pos. The main opposing signal was Enhanced SVM Pos."
129,wrong,"1 star for the language learning, could have 4 or 5 for the communicational purpose. This might be a very good guide for a person wanting to go to Japan, it teaches lot's of communicational situations, but of he language itself it teaches almost nothing, almost no (!) grammar and only a part of the script. At this rithym you'll need until volume 20.",neg,neu,0.4447,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4833 (SHAP contribution: 0.1904);
Meta Contrast Count = 1.0 (SHAP contribution: 0.1284);
Enhanced NB Neu = 0.3887 (SHAP contribution: 0.0382);
Enhanced RoBERTa Neg = 0.0608 (SHAP contribution: 0.024);
Meta Has Contrast = 1.0 (SHAP contribution: 0.0156)","Enhanced SVM Neu = 0.261 (SHAP contribution: -0.135);
Enhanced SVM Pos = 0.5091 (SHAP contribution: -0.0525);
Enhanced VADER Neu = 0.933 (SHAP contribution: -0.0242);
Enhanced NB Pos = 0.3521 (SHAP contribution: -0.0128);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0096)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced NB Neu, Enhanced RoBERTa Neg, Meta Has Contrast. The main opposing signal was Enhanced SVM Neu."
136,wrong,You need to find a really good station in order for it to work properly,neu,pos,0.7337,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0194 (SHAP contribution: 0.8832);
Enhanced RoBERTa Pos = 0.6999 (SHAP contribution: 0.1959);
Enhanced SVM Pos = 0.435 (SHAP contribution: 0.072);
Enhanced SVM Neu = 0.2687 (SHAP contribution: 0.0414);
Enhanced VADER Compound = 0.4927 (SHAP contribution: 0.037)","Enhanced RoBERTa Neu = 0.2806 (SHAP contribution: -0.0988);
Enhanced SVM Neg = 0.2963 (SHAP contribution: -0.0125);
Meta Negator Count = 0.0 (SHAP contribution: -0.0004)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced SVM Neu, Enhanced VADER Compound. The main opposing signal was Enhanced RoBERTa Neu."
137,wrong,I bought this rig for my wife and a big reason I chose this one is it said it has wireless display and I wanted my wife to be able to get netflix on the TV. Well this is simply not true. IF you buy an HD cable you can have a cabled display but there is simply no way I've found to hook up wireless to the TV.,neu,neg,0.6436,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6834 (SHAP contribution: 0.5001);
Enhanced RoBERTa Pos = 0.0331 (SHAP contribution: 0.1653);
Enhanced VADER Compound = -0.4881 (SHAP contribution: 0.1528);
Enhanced RoBERTa Neu = 0.2835 (SHAP contribution: 0.0904);
Enhanced VADER Pos = 0.023 (SHAP contribution: 0.0866)","Enhanced SVM Neg = 0.3409 (SHAP contribution: -0.0231);
Enhanced VADER Neg = 0.085 (SHAP contribution: -0.0006);
Enhanced NB Pos = 0.3054 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced VADER Pos. The main opposing signal was Enhanced SVM Neg."
140,wrong,"I think that this book is really good, and I would recommend everyone to read it. I am really annoyed about the ending though, and I don't think he should have tried to avoid the happy ending by making up all of that stuff about can't live in different worlds and stupid stuff. Otherwise, I think it was a brilliant book to end a brilliant series.",pos,neu,0.5414,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4898 (SHAP contribution: 0.1941);
Meta Contrast Count = 1.0 (SHAP contribution: 0.0844);
Enhanced NB Pos = 0.2403 (SHAP contribution: 0.0371);
Enhanced NB Neu = 0.3299 (SHAP contribution: 0.0278);
Enhanced VADER Compound = 0.8876 (SHAP contribution: 0.0236)","Enhanced SVM Neu = 0.334 (SHAP contribution: -0.0414);
Meta Intensifier Count = 2.0 (SHAP contribution: -0.019);
Meta Pos Phrase Count = 1.0 (SHAP contribution: -0.0046);
Enhanced NB Neg = 0.4298 (SHAP contribution: -0.0015);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced NB Pos, Enhanced NB Neu, Enhanced VADER Compound. The main opposing signal was Enhanced SVM Neu."
142,wrong,"Now Face to Face and it's predecessor Through a Glass Darkly have joined my collection of favorite historical fiction. Contrary to the other opinion that the political intrigue of the novel was hard to follow, I felt that, for the first time, I was truly able to understand this period of English upheaval. I was reading these novels for the ""fiction"" and not for the ""romance"" so I didn't notice if there was romance missing. I didn't feel there was anything missing, actually. The only thing missing is a third book! Ms. Koen, is it on it's way?",pos,neu,0.4775,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.5742 (SHAP contribution: 0.1737);
Enhanced VADER Neg = 0.094 (SHAP contribution: 0.0836);
Enhanced SVM Neu = 0.3672 (SHAP contribution: 0.0418);
Enhanced NB Pos = 0.2556 (SHAP contribution: 0.0381);
Enhanced NB Neu = 0.3427 (SHAP contribution: 0.0287)","Meta Contrast Count = 0.0 (SHAP contribution: -0.1205);
Meta Has Contrast = 0.0 (SHAP contribution: -0.02);
Enhanced RoBERTa Pos = 0.1111 (SHAP contribution: -0.0046);
Enhanced NB Neg = 0.4017 (SHAP contribution: -0.0045);
Enhanced SVM Neg = 0.4098 (SHAP contribution: -0.001)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced VADER Neg, Enhanced SVM Neu, Enhanced NB Pos, Enhanced NB Neu. The main opposing signal was Meta Contrast Count."
143,wrong,"I haven't had these i a long time but at one time I owned two pairs. The surround sound quality was good and the worked as they were designed especially for the price. They were comfortable for extended wear as at the time I gamed for hours on most nights. The problem is construction and durability. Both pairs broke at the same spots at the second bend in the head band where the fold up. You can super glue and tape to repair the damage but it won't last long. There is too much stress on the head band in the way the ear pads press against the ear. Expect them to break, just a matter of time. I babied each of my two pairs but that didn't matter.",neu,neg,0.5087,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.585 (SHAP contribution: 0.3456);
Enhanced VADER Compound = -0.7932 (SHAP contribution: 0.167);
Enhanced RoBERTa Pos = 0.0393 (SHAP contribution: 0.1385);
Enhanced SVM Pos = 0.2459 (SHAP contribution: 0.0371);
Enhanced VADER Pos = 0.076 (SHAP contribution: 0.0081)","Enhanced RoBERTa Neu = 0.3757 (SHAP contribution: -0.0916);
Enhanced SVM Neg = 0.2902 (SHAP contribution: -0.0203);
Enhanced VADER Neu = 0.813 (SHAP contribution: -0.0111);
Enhanced NB Neg = 0.3862 (SHAP contribution: -0.0022);
Enhanced SVM Neu = 0.4639 (SHAP contribution: -0.0018)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced VADER Pos. The main opposing signal was Enhanced RoBERTa Neu."
